5369	shiry	957106	70	95710	
5370	Milad	383558	83	38355	
5371	nona	308637	67	30863	
5372	Dez	60193	60	6019	
5373	Linda	1228365	88	245673	
5374	Arsenijevic	725394	88	72539	
5375	kelly	624414	85	62441	
5376	BREL	1279441	47	255888	
5377	Stella	1366540	78	273308	
5378	Nescio	293737	53	29373	
5379	Bowden	298284	56	29828	
5380	Erika	424873	114	42487	
5381	Thomas	158206	45	15820	
5382	Debbie	43878	70	4387	
5383	z	621794	83	62179	
5384	Oren	213854	77	21385	
5385	mamiko	67381	85	6738	
5386	Marci	813159	67	81315	
5387	GOOD	16325	120	1632	
5388	News	588544	50	58854	
5389	r	376878	80	37687	
5390	Th	1971594	78	394318	
5391	Tasha	894366	82	89436	
5392	Mokiwa	489286	61	48928	
5393	steve	1674044	118	334808	
5394	Keisean	199656	102	19965	
5395	Eileen	27938	78	2793	
5396	City	124417	60	12441	
5397	parker	31813	82	3181	
5398	Tatsuya	161292	49	16129	
5399	ALLAGUY	74759	87	7475	
5400	Lentini	183809	64	18380	
5401	Sacca	9866	65	986	
5402	Kuseta	2443200	71	732960	
5403	Venkat	510253	66	51025	
5404	Marcha	562139	62	56213	
5405	OH	37872	75	3787	
5406	Massa	1345709	50	269141	
5407	VA	584882	87	58488	
5408	Claudine	615485	93	61548	
5409	Theodore	10083	79	1008	
5410	CYNTHIA	587174	79	58717	
5411	Kaboli	160936	96	16093	
5412	Colton	34472	134	3447	
5413	osakini	579459	88	57945	
5414	michelle	40322	102	4032	
5415	Monsieur	566455	91	56645	
5416	Cammy	460633	78	46063	
5417	you	61223	71	6122	
5418	Kate	152238	110	15223	
5419	Sports	312900	40	31290	
5420	Mn	322956	38	32295	
5421	Woodward	48116	35	4811	
5422	Forest	216957	71	21695	
5423	Mogwai	159306	93	15930	
5424	Yalung	128753	106	12875	
5425	Fichtner	441665	39	44166	
5426	HipHopStage	34391	80	3439	
5427	Tennant	52920	68	5292	
5428	Crumpley	1475663	75	295132	
5429	Lester	428030	83	42803	
5430	Juan	68925	91	6892	
5431	Clarke	3543378	101	1771689	
5432	librariansarah	57049	96	5704	
5433	Caroline	103293	89	10329	
5434	fouj	102878	86	10287	
5435	Umanah	181642	36	18164	
5436	Cocchi	64928	121	6492	
5437	Rude	188489	57	18848	
5438	Roseli	259017	61	25901	
5439	Jessica	125187	71	12518	
5440	Gary	470700	53	47070	
5441	jessicaa	289375	81	28937	
5442	call	244793	53	24479	
5443	Surrey	7917	68	791	
5444	Dequinlynn	873056	74	87305	
5445	TBC	61789	75	6178	
5446	Yakub	551195	102	55119	
5447	MTV	1153262	84	230652	
5448	Rod	988195	101	98819	
5449	Corinne	78645	60	7864	
5450	Melissa	450099	74	45009	
5451	Jessica	2055414	83	616624	
5452	Lyd	432281	106	43228	
5453	o	2598093	84	779427	
5454	Communication	650491	54	65049	
5455	Dani	485044	55	48504	
5456	Astri	193895	70	19389	
5457	Sosa	514815	55	51481	
5458	Marc	161254	74	16125	
5459	megatest	2153840	93	646152	
5460	Lange	25554	69	2555	
5461	Peck	426629	45	42662	
5462	Aoyama	759836	107	75983	
5463	Myasiaa	183997	86	18399	
5464	Zingariello	332396	89	33239	
5465	DEGW	208600	75	20860	
5466	Axiom	615849	96	61584	
5467	Tasha	389687	68	38968	
5468	Castro	1238933	95	247786	
5469	Vyona	1304155	80	260831	
5470	AUTO	379648	91	37964	
5471	Whitfield	198714	112	19871	
5472	Shay	638942	54	63894	
5473	Za	166828	47	16682	
5474	slone	1677459	60	335491	
5475	Pete	742614	72	74261	
5476	Rose	353821	61	35382	
5477	Deana	1676039	63	335207	
5478	Riffo	44474	106	4447	
5479	Behmo	49075	102	4907	
5480	Lesbian	30939	63	3093	
5481	Clint	28890	78	2889	
5482	j	37679	103	3767	
5483	Burda	448064	105	44806	
5484	Mamis	482365	86	48236	
5485	Behmo	1236820	76	247364	
5486	Burdette	776276	78	77627	
5487	Binnenland	2797872	97	839361	
5488	Gavin	38954	89	3895	
5489	Guinness	254427	63	25442	
5490	Dixon	662255	112	66225	
5491	timhuelva	689	117	68	
5492	Philadelphia	440275	89	44027	
5493	Radio	1273745	83	254749	
5494	James	1617768	90	323553	
5495	Bill	2239870	75	671961	
5496	ogty	121856	106	12185	
5497	Hartford	506652	83	50665	
5498	Lynne	587653	81	58765	
5499	Dayandante	578790	60	57879	
5500	Joshua	512050	84	51205	
5501	osakini	62300	59	6230	
5502	English	396805	79	39680	
5503	Marvyn	323163	48	32316	
5504	Ecards	386540	97	38654	
5505	DEGW	280844	104	28084	
5506	Kid	249410	100	24941	
5507	DJTJ	41939	80	4193	
5508	Athar	172553	58	17255	
5509	Alfred	294347	68	29434	
5510	Prospero	174668	65	17466	
5511	shelby	1119857	63	223971	
5512	Gorrell	114827	72	11482	
5513	Gregory	1418536	65	283707	
5514	Lola	416964	84	41696	
5515	mark	1326187	84	265237	
5516	reksadana	308512	51	30851	
5517	Mumma	298335	116	29833	
5518	Mikael	1067249	70	213449	
5519	Pierce	275082	67	27508	
5520	Guapo	20592	114	2059	
5521	Netra	14978	90	1497	
5522	li	12841	72	1284	
5523	Faye	127606	96	12760	
5524	Djtraceman	91358	54	9135	
5525	MiSs	111096	100	11109	
5526	Muazzikri	312467	92	31246	
5527	Hard	353013	111	35301	
5528	Tatum	539575	89	53957	
5529	Campbell	33766	62	3376	
5530	Simpson	53958	90	5395	
5531	Merton	248162	81	24816	
5532	Ryan	787994	87	78799	
5533	Tieyone	274956	68	27495	
5534	Girl	308452	111	30845	
5535	katieheckk	69275	65	6927	
5536	adelaide	588133	71	58813	
5537	naz	554168	89	55416	
5538	Geneva	1274036	101	254807	
5539	J	177333	121	17733	
5540	Andy	516050	86	51605	
5541	Margarita	313125	61	31312	
5542	Dayandante	41071	75	4107	
5543	McNeill	131813	81	13181	
5544	Just	389663	78	38966	
5545	Dez	1567498	33	313499	
5546	HNA	16219	49	1621	
5547	DaNdRiDgE	149527	55	14952	
5548	renegadeZERO	31211	69	3121	
5549	Christou	2213263	53	663978	
5550	Higa	87742	103	8774	
5551	Network	721063	115	72106	
5552	Bernal	161187	42	16118	
5553	Jade	181209	64	18120	
5554	Janna	158439	78	15843	
5555	Peck	951781	124	95178	
5556	Parra	987713	110	98771	
5557	Symphony	373435	90	37343	
5558	neklon	49123	60	4912	
5559	Bhasin	447966	95	44796	
5560	Haagsma	478650	95	47865	
5561	Krabbendam	34504	50	3450	
5562	paranacine	496428	33	49642	
5563	Nina	296105	62	29610	
5564	Emperor	114347	58	11434	
5565	Darrin	256323	80	25632	
5566	Communication	475785	20	47578	
5567	Ike	21625	33	2162	
5568	Svaigakas	4030	75	403	
5569	Sha	143842	67	14384	
5570	YODASON	1497189	78	299437	
5571	Reilly	406529	71	40652	
5572	DaeNiteTV	463960	93	46396	
5573	Enagri	120403	48	12040	
5574	What	458805	43	45880	
5575	Villafuerte	38331	53	3833	
5576	Gurule	263532	104	26353	
5577	Thank	1358377	101	271675	
5578	UnLtd	2546	104	254	
5579	Dickens	780992	68	78099	
5580	Powery	1177623	71	235524	
5581	FabriQue	620375	113	62037	
5582	GUNITmulti	671	65	67	
5583	Oswald	355133	57	35513	
5584	Son	3765	105	376	
5585	Neves	919111	78	91911	
5586	AngS	308407	56	30840	
5587	Kelzy	59684	63	5968	
5588	Benjamin	56251	43	5625	
5589	Niall	70675	60	7067	
5590	LOCAL	262393	52	26239	
5591	WSAW	53399	82	5339	
5592	Linda	2472413	105	741723	
5593	Ashwell	235520	74	23552	
5594	Claudine	38794	29	3879	
5595	Baydar	572294	94	57229	
5596	Good	101228	115	10122	
5597	Melissa	759566	67	75956	
5598	Linda	403940	68	40394	
5599	Ronan	137914	46	13791	
5600	Alan	445	72	44	
5601	BiRdiE	358802	81	35880	
5602	Harris	47653	119	4765	
5603	Sato	412246	50	41224	
5604	Monsieur	1082416	88	216483	
5605	Burda	189459	66	18945	
5606	Sabres	209088	93	20908	
5607	taira	474051	68	47405	
5608	Dixon	29750	66	2975	
5609	Ms	514378	48	51437	
5610	Binnenland	407866	71	40786	
5611	Robert	16092	85	1609	
5612	John	586556	67	58655	
5613	Burdette	3176323	47	1588161	
5614	ChaChanna	1348286	94	269657	
5615	Roca	401255	78	40125	
5616	Alejandra	237238	72	23723	
5617	katrin	105521	121	10552	
5618	Tom	205854	88	20585	
5619	Pat	183641	62	18364	
5620	Dillon	22487	84	2248	
5621	HNA	20070	98	2007	
5622	Torrance	1956955	56	391391	
5623	sidney	14151	74	1415	
5624	Lam	761282	93	76128	
5625	Vangestel	497032	91	49703	
5626	fouj	104685	83	10468	
5627	Causton	242303	88	24230	
5628	Dustcircle	2453356	109	736006	
5629	Lashea	146630	72	14663	
5630	Syazwan	28975	79	2897	
5631	Magazine	1845064	47	369012	
5632	Lovely	309625	73	30962	
5633	Rebecca	1000216	65	200043	
5634	Communication	696152	63	69615	
5635	Torrance	463946	97	46394	
5636	Evelyn	361267	104	36126	
5637	CristalOnAir	492312	132	49231	
5638	Katie	673888	110	67388	
5639	Aviation	14507	97	1450	
5640	Larry	444459	71	44445	
5641	Yael	25	94	2	
5642	TZMtumblr	487804	81	48780	
5643	Carlos	291550	94	29155	
5644	TBC	351928	75	35192	
5645	Angeles	326038	114	32603	
5646	Child	1097443	109	219488	
5647	Lam	214842	110	21484	
5648	Minoic	341177	103	34117	
5649	Nomen	1168499	87	233699	
5650	Walker	232009	63	23200	
5651	Dauphin	446049	94	44604	
5652	Miya	2241497	65	672449	
5653	LEITH	179361	71	17936	
5654	Affendy	27251	56	2725	
5655	Cox	2302395	75	690718	
5656	Primary	133515	88	13351	
5657	Philadelphia	95339	69	9533	
5658	Aliya	442061	68	44206	
5659	Margarita	146354	66	14635	
5660	ks	140449	105	14044	
5661	Barrett	6716	65	671	
5662	Ibrhm	26121	76	2612	
5663	corredor	555173	66	55517	
5664	Kuseta	1392626	65	278525	
5665	Robert	192365	84	19236	
5666	jaccoy	207653	53	20765	
5667	TeamRellsy	601362	60	60136	
5668	Of	298000	44	29800	
5669	Tatum	423807	57	42380	
5670	Pomeroy	1107054	106	221410	
5671	TZMtumblr	1102462	82	220492	
5672	Da	316585	96	31658	
5673	Terrill	705947	88	70594	
5674	Kompasiana	341566	71	34156	
5675	Eve	647325	90	64732	
5676	GymLeaderBen	309	76	30	
5677	Shaw	383403	79	38340	
5678	Wesley	167236	73	16723	
5679	SEITOSEI	496164	86	49616	
5680	Kim	808283	32	80828	
5681	Ashwell	546945	66	54694	
5682	Lazzara	50055	73	5005	
5683	Harriet	609038	59	60903	
5684	Badley	2134542	90	640362	
5685	Sallar	173141	47	17314	
5686	Cheryl	441079	41	44107	
5687	L	620703	80	62070	
5688	Salt	115456	90	11545	
5689	NEWELL	11017	75	1101	
5690	Cuttin	117812	68	11781	
5691	Christopher	1354197	68	270839	
5692	Week	206692	101	20669	
5693	Nor	21007	86	2100	
5694	ogty	2497548	69	749264	
5695	Affendy	1577942	94	315588	
5696	IFAonline	19711	101	1971	
5697	JR	3670933	73	1835466	
5698	Erica	1426287	58	285257	
5699	msritter	55530	86	5553	
5700	Janna	520295	59	52029	
5701	MISS	68798	81	6879	
5702	McLoughlin	196847	90	19684	
5703	Williams	69810	86	6981	
5704	Lucas	70261	88	7026	
5705	Rashida	328661	55	32866	
5706	july	102198	95	10219	
5707	May	3234508	62	1617254	
5708	arryanggadha	13883	107	1388	
5709	nona	106166	80	10616	
5710	Timson	130112	93	13011	
5711	SEITOSEI	122649	86	12264	
5712	Miller	506513	110	50651	
5713	Lorna	587000	94	58700	
5714	Corinne	102085	58	10208	
5715	SportsCenter	776373	106	77637	
5716	Ergan	920402	44	92040	
5717	DelDuca	78205	107	7820	
5718	Hard	580902	82	58090	
5719	Alam	126186	101	12618	
5720	Woogie	598234	88	59823	
5721	Bainbridge	214316	63	21431	
5722	Joy	55266	79	5526	
5723	Dane	27071	126	2707	
5724	to	12105	39	1210	
5725	weatherusa	908128	75	90812	
5726	S	1265523	94	253104	
5727	Phil	1106549	67	221309	
5728	Jennifer	165446	72	16544	
5729	Sanders	9889	89	988	
5730	Dr	291447	65	29144	
5731	lshen	66941	78	6694	
5732	Ibrhm	314679	93	31467	
5733	LV	328328	50	32832	
5734	Ellison	256456	64	25645	
5735	Caruso	1363730	78	272746	
5736	Ashwell	351775	85	35177	
5737	Ethel	300085	73	30008	
5738	p	639594	68	63959	
5739	Puntpop	279656	92	27965	
5740	eFrane	1017154	62	203430	
5741	com	1386635	84	277327	
5742	Makela	1794046	78	358809	
5743	Programme	81379	90	8137	
5744	Sasaki	271667	111	27166	
5745	Spidel	429335	37	42933	
5746	Jayhawk	1637956	68	327591	
5747	Chanele	132211	46	13221	
5748	Hannah	576452	92	57645	
5749	Pergram	40197	80	4019	
5750	Alhady	236132	70	23613	
5751	Klent	120407	113	12040	
5752	Aka	1091012	69	218202	
5753	Erica	36869	78	3686	
5754	Eddy	341140	101	34114	
5755	Hutton	123451	68	12345	
5756	Tuffclassified	57127	106	5712	
5757	Lakem	61515	65	6151	
5758	Rain	226715	108	22671	
5759	Lidia	635319	89	63531	
5760	Jayne	162413	62	16241	
5761	Ashli	290619	65	29061	
5762	TIPAS	355433	92	35543	
5763	Focused	687595	93	68759	
5764	Prempeh	163240	65	16324	
5765	bibibi	150416	63	15041	
5766	Edison	397284	70	39728	
5767	Looking	233171	55	23317	
5768	GRACE	5235986	77	2617993	
5769	The	223679	60	22367	
5770	Patricia	105407	129	10540	
5771	SUQ	998729	109	99872	
5772	Nina	232606	68	23260	
5773	newpages	313526	63	31352	
5774	Derek	122837	105	12283	
5775	Baydar	972257	69	97225	
5776	Erica	4929	86	492	
5777	Rude	408194	56	40819	
5778	Martinez	258218	44	25821	
5779	Toya	139151	115	13915	
5780	Dailey	150183	79	15018	
5781	Buckalew	255439	91	25543	
5782	tv	2766	66	276	
5783	Perry	467891	93	46789	
5784	Za	165488	68	16548	
5785	Brianna	475824	93	47582	
5786	Kuseta	233662	60	23366	
5787	BiggTRIPPYMane	750210	95	75021	
5788	p	407843	110	40784	
5789	Kyle	2076685	78	623005	
5790	Sasaki	735019	117	73501	
5791	PowerPage	213814	84	21381	
5792	Guapo	228303	68	22830	
5793	colectivoostal	59021	116	5902	
5794	Kathy	425416	102	42541	
5795	ALLAGUY	186047	81	18604	
5796	Symphony	1400623	100	280124	
5797	Tsu	16006	87	1600	
5798	ogty	87561	87	8756	
5799	Lam	286788	53	28678	
5800	DelDuca	154603	78	15460	
5801	Engraved	631983	68	63198	
5802	MiSs	48605	45	4860	
5803	Shanks	456608	66	45660	
5804	a	134545	105	13454	
5805	Eve	92715	70	9271	
5806	Ardeene	174362	47	17436	
5807	m	660724	100	66072	
5808	Night	1422038	94	284407	
5809	Pop	1122584	71	224516	
5810	Engel	898654	75	89865	
5811	ArchbishopDLYoung	309989	53	30998	
5812	BioSpace	297234	100	29723	
5813	fr	53712	58	5371	
5814	Makela	2217100	71	665130	
5815	HitmanDiz	118298	108	11829	
5816	Bill	32394	88	3239	
5817	Sowmya	321359	76	32135	
5818	Flanagan	141123	66	14112	
5819	Syazwan	354174	74	35417	
5820	Ansani	112267	114	11226	
5821	Miya	120639	70	12063	
5822	Bobby	328123	86	32812	
5823	Adriana	100442	75	10044	
5824	Matthew	372900	91	37290	
5825	lope	182389	81	18238	
5826	News	32871	76	3287	
5827	osakini	677741	90	67774	
5828	DaeNiteTV	2158828	90	647648	
5829	Rust	69515	63	6951	
5830	Enchante	98763	122	9876	
5831	GUNITmulti	634200	59	63420	
5832	Darrin	19466	104	1946	
5833	Myasiaa	919678	71	91967	
5834	Violet	92387	63	9238	
5835	Rico	515309	94	51530	
5836	Deep	384672	88	38467	
5837	Johnson	261554	79	26155	
5838	Peyyyyyyyyyyyy	19211	75	1921	
5839	Kaufman	1095082	88	219016	
5840	bored	29123	90	2912	
5841	Theodore	147796	77	14779	
5842	Town	13866	81	1386	
5843	Tunc	1251042	83	250208	
5844	Lester	212900	66	21290	
5845	Oren	504756	77	50475	
5846	Tetsuya	95608	83	9560	
5847	Andrea	12223	85	1222	
5848	Amos	158600	39	15860	
5849	Phil	590934	71	59093	
5850	Mamis	794166	95	79416	
5851	Blake	8551	92	855	
5852	Cox	1482567	71	296513	
5853	Crunk	1391878	47	278375	
5854	Lee	43797	87	4379	
5855	lope	435	49	43	
5856	Williams	1067916	67	213583	
5857	july	2385078	109	715523	
5858	yaroslavik	1834	81	183	
5859	bored	515595	105	51559	
5860	Hayes	240351	91	24035	
5861	YT	70926	51	7092	
5862	Fonseca	786311	69	78631	
5863	Bobby	13495	93	1349	
5864	HypeScience	214743	55	21474	
5865	you	3876	84	387	
5866	McCoy	1182167	83	236433	
5867	Gustavo	24711	66	2471	
5868	Pope	113722	74	11372	
5869	Rogers	190409	82	19040	
5870	devops	93094	84	9309	
5871	Shin	54197	57	5419	
5872	YsK	639535	52	63953	
5873	Tiger	40319	35	4031	
5874	Trust	1575416	65	315083	
5875	Lorna	440481	91	44048	
5876	Horn	1398236	94	279647	
5877	Southwick	65031	112	6503	
5878	Pope	383204	58	38320	
5879	nona	70469	68	7046	
5880	Ergan	762790	87	76279	
5881	Hery	482335	70	48233	
5882	Lovely	220809	75	22080	
5883	AMBREEZy	1741385	64	348277	
5884	Cruz	765768	105	76576	
5885	Lalonde	172988	102	17298	
5886	deesie	19580	88	1958	
5887	Jorie	74282	73	7428	
5888	nona	1261818	49	252363	
5889	Matt	2244	81	224	
5890	Darold	315468	74	31546	
5891	Programme	13768	92	1376	
5892	paddyellis	28861	88	2886	
5893	Tuffclassified	67923	65	6792	
5894	Niall	340640	99	34064	
5895	Modzelewski	1466056	105	293211	
5896	Craig	1475278	96	295055	
5897	Riffo	249968	63	24996	
5898	JR	1430	40	143	
5899	Paradise	262069	107	26206	
5900	Ashley	60752	64	6075	
5901	katieheckk	1594133	124	318826	
5902	Rowley	462870	117	46287	
5903	Stats	385864	71	38586	
5904	Totten	2128606	70	638581	
5905	Vincentius	496476	52	49647	
5906	Marleisha	69895	52	6989	
5907	Floyd	1841592	98	368318	
5908	Femke	1248566	68	249713	
5909	Haak	782077	84	78207	
5910	Hemenway	57960	65	5796	
5911	CourseMonster	1860652	48	372130	
5912	Faye	17616	94	1761	
5913	This	400855	92	40085	
5914	Canton	1437360	67	287472	
5915	osakini	670996	70	67099	
5916	Monsieur	182070	80	18207	
5917	Svea	934685	86	93468	
5918	Scholten	846348	106	84634	
5919	srizzle	405219	77	40521	
5920	Davies	288823	96	28882	
5921	Goh	2221096	114	666328	
5922	Kaboli	1033406	84	206681	
5923	designedbylisa	68275	80	6827	
5924	shiMAC	305767	44	30576	
5925	Emma	940159	98	94015	
5926	Welsh	12512	92	1251	
5927	MiSs	99184	98	9918	
5928	Symphony	35793	69	3579	
5929	Klein	169741	88	16974	
5930	k	120900	64	12090	
5931	Oxford	752212	93	75221	
5932	Internet	251806	73	25180	
5933	Ashli	51277	54	5127	
5934	Nawaret	298226	105	29822	
5935	olybop	610738	54	61073	
5936	Sato	13550	101	1355	
5937	Honrado	868158	83	86815	
5938	nona	186616	92	18661	
5939	Nita	35432	99	3543	
5940	testbeta	218788	66	21878	
5941	Mochamad	215856	93	21585	
5942	Mumma	2520497	70	756149	
5943	Sai	922767	28	92276	
5944	jesus	616495	67	61649	
5945	Deng	1123514	112	224702	
5946	Zailan	6936	81	693	
5947	Bush	2221	71	222	
5948	Dj	398471	51	39847	
5949	Tejaswi	440191	79	44019	
5950	Primary	11970	75	1197	
5951	Alfredo	18152	55	1815	
5952	Dj	488484	101	48848	
5953	till	332522	56	33252	
5954	Tsu	1078041	94	215608	
5955	Stephanie	37957	99	3795	
5956	Thank	124120	48	12412	
5957	Luther	368282	73	36828	
5958	Mays	8033	68	803	
5959	Alejandra	163467	98	16346	
5960	Carl	1243087	53	248617	
5961	Sha	140630	89	14063	
5962	Kid	152834	92	15283	
5963	Emily	76421	81	7642	
5964	Pao	126847	62	12684	
5965	fr	252031	71	25203	
5966	Stringer	823172	60	82317	
5967	aruru	279857	77	27985	
5968	MOTHER	147782	51	14778	
5969	Dorianna	2602560	65	780768	
5970	Sasaki	27727	60	2772	
5971	Sibin	119468	88	11946	
5972	Hufvudstadsbladet	2102625	76	630787	
5973	Rodney	237079	85	23707	
5974	Sosa	460389	61	46038	
5975	Mamis	209704	80	20970	
5976	annkempster	92314	61	9231	
5977	Jobs	1486015	112	297203	
5978	Dj	73729	79	7372	
5979	GRACE	36958	69	3695	
5980	Nardi	1016090	81	203218	
5981	Ivan	645952	34	64595	
5982	newpages	10542	75	1054	
5983	Langlois	153438	102	15343	
5984	Rochelle	298811	67	29881	
5985	Athena	624444	74	62444	
5986	Communication	61187	103	6118	
5987	Kenan	688340	86	68834	
5988	NatureBoi	678596	97	67859	
5989	DizDanglez	240254	67	24025	
5990	UK	119064	56	11906	
5991	BossLady	1329727	93	265945	
5992	One	403655	67	40365	
5993	Flanagan	1490080	90	298016	
5994	News	432230	49	43223	
5995	Roca	32750	79	3275	
5996	FabriQue	112868	69	11286	
5997	Enagri	103493	61	10349	
5998	Exit	297439	91	29743	
5999	Clavijos	23843	129	2384	
6000	Son	485568	70	48556	
6001	Chatter	837101	66	83710	
6002	Salvatore	1189060	62	237812	
6003	Yuna	506030	89	50603	
6004	Mayniac	735608	53	73560	
6005	Jorie	291893	74	29189	
6006	Keisean	62240	96	6224	
6007	Two	2644	72	264	
6008	Guapo	30901	80	3090	
6009	Jay	295687	38	29568	
6010	Leanne	96697	87	9669	
6011	Luc	1128297	68	225659	
6012	BreakthruBasketball	227231	67	22723	
6013	Exit	621224	96	62122	
6014	Terrill	165933	39	16593	
6015	Jackson	120891	67	12089	
6016	Faye	441533	90	44153	
6017	Ashwell	390943	59	39094	
6018	Fran	1394986	62	278997	
6019	JD	694078	88	69407	
6020	Deep	208492	48	20849	
6021	q	499483	75	49948	
6022	Wiggins	194245	83	19424	
6023	York	354906	56	35490	
6024	Sandra	1285202	83	257040	
6025	arryanggadha	375	74	37	
6026	Cornelius	937099	98	93709	
6027	Harbourne	182659	84	18265	
6028	Cechy	134185	57	13418	
6029	PodcastJournal	1112834	89	222566	
6030	clicks	2826666	52	847999	
6031	Pergram	1912598	86	382519	
6032	Rajin	368259	107	36825	
6033	deesie	31125	88	3112	
6034	Miller	755312	95	75531	
6035	Fre	60625	90	6062	
6036	Kevin	8880	66	888	
6037	is	427204	69	42720	
6038	NatureBoi	108766	86	10876	
6039	Siobhan	502786	120	50278	
6040	Lakem	715639	87	71563	
6041	Moreira	227937	104	22793	
6042	BREL	66359	69	6635	
6043	Richard	665606	79	66560	
6044	Fat	77984	75	7798	
6045	Satoshi	870981	79	87098	
6046	Krabbendam	161157	102	16115	
6047	fouj	946039	83	94603	
6048	Porsha	60589	58	6058	
6049	Rupert	51555	66	5155	
6050	Larry	794515	89	79451	
6051	Lipowitz	458109	87	45810	
6052	Danijel	249435	49	24943	
6053	carolmoraes	1341252	45	268250	
6054	shiry	3193331	86	1596665	
6055	Guinness	312875	45	31287	
6056	TED	657684	98	65768	
6057	Janna	190788	100	19078	
6058	Scholten	289494	53	28949	
6059	Axiom	317449	62	31744	
6060	odiolitos	378562	77	37856	
6061	piscesmama	1327	83	132	
6062	Lola	1104414	61	220882	
6063	paranacine	324962	107	32496	
6064	Yael	1338071	61	267614	
6065	Prospero	619032	94	61903	
6066	Ron	758155	124	75815	
6067	Grace	4911553	33	1964621	
6068	New	959792	86	95979	
6069	Khan	1108325	63	221665	
6070	McClary	1240529	74	248105	
6071	Bear	962513	96	96251	
6072	Sosa	643216	69	64321	
6073	Popchock	96081	94	9608	
6074	Nightime	18665	74	1866	
6075	SMOG	539973	100	53997	
6076	Violet	172064	103	17206	
6077	Scott	132999	92	13299	
6078	Matt	5729	59	572	
6079	Rozencwajg	265187	52	26518	
6080	Colton	897304	95	89730	
6081	Precious	848373	73	84837	
6082	Fonseca	163190	106	16319	
6083	Erin	1271036	92	254207	
6084	Paolo	343522	71	34352	
6085	Kirsty	158135	50	15813	
6086	Can	390555	87	39055	
6087	Byers	93500	91	9350	
6088	erika	434665	94	43466	
6089	Rogers	4018617	98	1607446	
6090	Doriguzzi	162549	91	16254	
6091	Naoma	174292	48	17429	
6092	Badley	1086341	66	217268	
6093	Deeply	284276	99	28427	
6094	Lenko	383343	107	38334	
6095	on	1500806	79	300161	
6096	Louise	126591	87	12659	
6097	Surf	197041	93	19704	
6098	SAMIR	925177	81	92517	
6099	Ansani	208134	70	20813	
6100	YOSHIE	58764	43	5876	
6101	Dzafirah	313001	79	31300	
6102	Marisol	101609	84	10160	
6103	R	3443	71	344	
6104	Zamir	430133	68	43013	
6105	Amar	134107	85	13410	
6106	Sowmya	493404	87	49340	
6107	T	47596	81	4759	
6108	Kristie	90698	82	9069	
6109	Tuffclassified	300788	94	30078	
6110	r	181431	46	18143	
6111	bored	73786	72	7378	
6112	Chignell	34966	80	3496	
6113	Sabres	199176	88	19917	
6114	Andrea	1522169	47	304433	
6115	srizzle	121118	76	12111	
6116	kouko	677338	52	67733	
6117	Aaron	476295	47	47629	
6118	Colton	798394	76	79839	
6119	MarcusGrahamKnight	269369	69	26936	
6120	Stringer	924407	90	92440	
6121	Barrett	353004	111	35300	
6122	Pat	1613319	97	322663	
6123	Natchapan	78648	96	7864	
6124	Princess	1094804	89	218960	
6125	Phresh	387985	61	38798	
6126	Stein	756792	94	75679	
6127	Derek	1158189	84	231637	
6128	Ecards	327191	54	32719	
6129	Mike	178048	57	17804	
6130	iHype	3175662	69	1587831	
6131	Simpson	2891	84	289	
6132	ALS	658860	76	65886	
6133	Hirschy	113174	76	11317	
6134	Radio	1073782	52	214756	
6135	Ronan	19690	39	1969	
6136	Torres	449585	70	44958	
6137	Rebecca	119960	69	11996	
6138	n	622973	116	62297	
6139	Yusuf	202441	89	20244	
6140	HayleyMomsenCyrus	2779613	72	833883	
6141	SilverWolf	2446572	83	733971	
6142	Ashli	35833	83	3583	
6143	iTunes	34106	95	3410	
6144	ePosavje	13079	80	1307	
6145	Miya	441740	66	44174	
6146	of	1539095	79	307819	
6147	pin	445709	77	44570	
6148	Connie	661196	85	66119	
6149	Roxana	419537	46	41953	
6150	Jay	24888	71	2488	
6151	Athar	1273728	87	254745	
6152	Morning	115801	31	11580	
6153	Pearman	810521	51	81052	
6154	yann	58855	92	5885	
6155	Lisa	254554	110	25455	
6156	Gael	1062365	70	212473	
6157	Becky	29746	100	2974	
6158	MsMozBBaby	547702	102	54770	
6159	Jay	80058	62	8005	
6160	Buc	365341	104	36534	
6161	LEITH	1560031	65	312006	
6162	Luis	767787	98	76778	
6163	Emanuelle	58695	71	5869	
6164	Phil	908218	76	90821	
6165	Ardeene	192253	70	19225	
6166	Cechy	435640	62	43564	
6167	Annabel	215995	43	21599	
6168	Carlos	54428	64	5442	
6169	Mochamad	64959	111	6495	
6170	kentmunsey	69937	62	6993	
6171	Meghan	12657	93	1265	
6172	team	97672	96	9767	
6173	Ashong	7007	93	700	
6174	Nor	39123	78	3912	
6175	Lyd	711224	76	71122	
6176	Clavijos	201981	104	20198	
6177	i	12950	92	1295	
6178	Guinness	1107612	106	221522	
6179	York	333467	82	33346	
6180	Shin	528413	83	52841	
6181	Lalonde	13175	58	1317	
6182	Elvire	1355610	120	271122	
6183	Phifer	2247013	45	674103	
6184	upenzi	63106	64	6310	
6185	Leal	458493	58	45849	
6186	Surrey	1291661	73	258332	
6187	SUQ	238450	89	23845	
6188	Rios	132541	52	13254	
6189	Haak	69262	84	6926	
6190	Villafuerte	147453	64	14745	
6191	Cartwright	31992	81	3199	
6192	Horrell	1491370	96	298274	
6193	Programme	32727	77	3272	
6194	erion	987456	133	98745	
6195	Courtney	74950	90	7495	
